"id","startdate","datestamp","A1","A1_other","A1B_1","A1B_2","A2","A3","A4","P1","P2","P3","P3B","P4_1","P4_2","P4_3","P4_4","P4_5","P6","S1_1_1","S1_1_2","S1_1_3","S1_2_1","S1_2_2","S1_2_3","S1_3_1","S1_3_2","S1_3_3","S1_4_1","S1_4_2","S1_4_3","S1_5_1","S1_5_2","S1_5_3","S1_6_1","S1_6_2","S1_6_3","S1_7_1","S1_7_2","S1_7_3","S1_8_1","S1_8_2","S1_8_3","S1_9_1","S1_9_2","S1_9_3","S1_10_1","S1_10_2","S1_10_3","S1B_11_1","S1B_11_2","S1B_11_3","S1B_12_1","S1B_12_2","S1B_12_3","S1B_13_1","S1B_13_2","S1B_13_3","S1B_14_1","S1B_14_2","S1B_14_3","S1B_15_1","S1B_15_2","S1B_15_3","S1B_16_1","S1B_16_2","S1B_16_3","S1B_17_1","S1B_17_2","S1B_17_3","S1B_18_1","S1B_18_2","S1B_18_3","S1B_19_1","S1B_19_2","S1B_19_3","S1B_20_1","S1B_20_2","S1B_20_3","S1C_21_1","S1C_21_2","S1C_21_3","S1C_22_1","S1C_22_2","S1C_22_3","S1C_23_1","S1C_23_2","S1C_23_3","S1C_24_1","S1C_24_2","S1C_24_3","S1C_25_1","S1C_25_2","S1C_25_3","S1C_26_1","S1C_26_2","S1C_26_3","S1C_27_1","S1C_27_2","S1C_27_3","S1C_28_1","S1C_28_2","S1C_28_3","S1C_29_1","S1C_29_2","S1C_29_3","S1C_30_1","S1C_30_2","S1C_30_3","S1D_31_1","S1D_31_2","S1D_31_3","S1D_32_1","S1D_32_2","S1D_32_3","S1D_33_1","S1D_33_2","S1D_33_3","S1D_34_1","S1D_34_2","S1D_34_3","S1D_35_1","S1D_35_2","S1D_35_3","S1D_36_1","S1D_36_2","S1D_36_3","S1D_37_1","S1D_37_2","S1D_37_3","S1D_38_1","S1D_38_2","S1D_38_3","S1D_39_1","S1D_39_2","S1D_39_3","S1D_40_1","S1D_40_2","S1D_40_3","S1E_41_1","S1E_41_2","S1E_41_3","S1E_42_1","S1E_42_2","S1E_42_3","S1E_43_1","S1E_43_2","S1E_43_3","S1E_44_1","S1E_44_2","S1E_44_3","S1E_45_1","S1E_45_2","S1E_45_3","S1E_46_1","S1E_46_2","S1E_46_3","S1E_47_1","S1E_47_2","S1E_47_3","S1E_48_1","S1E_48_2","S1E_48_3","S2_1","S2_2","S3_1","S3_2","S4","S5","S6_1","S6_2","S6_3","S6_4","S6_6","S6_7","S6_5","S6OTH1","S6OTH2","S7_1","S7_2","S7_3","S8_1","S8_2","S8B_1","S9","S10","S11","S11B","Q1_1","Q1_2","Q1_3","Q2","Q3","Q3A","Q3A2","Q4","Q4B","Q5","Q5B","Q01","Q02","Q03","Q04","Q05","Q11","Q11OTH","Q21_1","Q21_2","Q21_3","Q31","Q31B","Q32_1","Q411","Q412","Q422","Q43","Q51A_1","Q51A_2","Q51A_3","Q51B_1","Q51B_2","Q51B_3","Q521","Q522_1","Q522_2","Q522_3","Q522_4","Q522_5","Q522_6","Q522_7","Q522OTH","Q531","Q532_1","Q532_2","Q532_3","CODS1_4_3","CODS1_6_3","CODS1_10_3","CODS1B_11_3","CODS1B_13_3","CODS1B_14_3","CODS1B_15_3","CODS1B_16_3","CODS1B_17_3","CODS1B_18_3","CODS1B_19_3","CODS1C_21_3","CODS1C_22_3","CODS1C_23_3","CODS1C_24_3","CODS1C_25_3","CODS1C_26_3","CODS1C_27_3","CODS1C_30_3","CODS1D_31_3","CODS1D_32_3","CODS1D_36_3","CODS1D_37_3","CODS1D_38_3","CODS1D_39_3","CODS6OTH1","CODS6OTH2","CODS10","CODS11B","CODQ3A2","CODQ4B","CODQ5B","CODQ11OTH","CODQ522OTH","answersurvey","pid","nattempts","dayinterview","distrito","Gradex","I_Male","I_Agey","I_Ethnicity_Mestizo","I_Ethnicity_Blanco","I_Ethnicity_Indigena","I_Ethnicity_Afroecuatoriano","I_Ethnicity_Montubio","I_Ethnicity_Otro","I_Ethnicity_Mulato","I_Language_Esp_idioma_extr","I_Language_Nativa_idioma_extr","I_Language_Nativa_y_esp","I_Language_Solo_esp","I_Language_Solo_lengua_nativa","I_10_Income","IV_Mother_edu_Bachiller","IV_Mother_edu_LicenciaturaUnive","IV_Mother_edu_Maestria","IV_Mother_edu_PhD","IV_Mother_edu_Secundariaomenor","IV_Mother_work","IV_Mother_business","IV_Mothers_employees","IV_Father_work","IV_Father_edu_Bachiller","IV_Father_edu_LicenciaturaUnive","IV_Father_edu_Maestria","IV_Father_edu_PhD","IV_Father_edu_Secundariaomenor","IV_Father_business","IV_Fathers_employees","IV_Sibling_work","IV_Sibling_edu_Bachiller","IV_Sibling_edu_LicenciaturaUniv","IV_Sibling_edu_Maestria","IV_Sibling_edu_PhD","IV_Sibling_edu_Secundariaomeno","IV_Sibling_business","IV_Siblings_employees","havephone","dadphone","mumphone"
2905,4/14/2020 16:03:38,4/14/2020 16:05:53,8,"DIRECTO AL BUZON",,,4/14/2020,5,40000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000215,1,14,"17D11","1","0","15","1","0","0","0","0","0","0","0","0","0","1","0","-8.437238000000001","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0",1,0,0
2859,4/14/2020 13:29:06,4/14/2020 13:29:35,8,"Directo al buzón",,,4/14/2020,3,40000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000216,1,14,"17D11","1","1","14","1","0","0","0","0","0","0","0","0","0","1","0","1.077704","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",1,0,0
3184,4/15/2020 17:10:25,4/15/2020 17:28:45,1,,,,4/15/2020,6,40000217,1,1,1,,2,2,1,1,1,5,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,7,,,8,,,9,,,9,,,9,,,9,,,9,,,9,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,9,,,9,,,9,,,9,,,8,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,1,2,,,,,,,,,,1,1,1,5,0,5,"QUIMICA","NINGUNA",1,"IDIOMAS",2,,,1,2,,,2,,2,,1,3,5,4,5,4,,0,1,0,"MAL",7,9,3,3,2,,,,,,,1,1,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1,,,,,,1,40000217,1,15,"17D11","1","1","15","0","0","1","0","0","0","0","0","0","1","0","0","-8.437238000000001","0","0","0","0","1","1","1","2","1","0","0","0","0","1","1","4","0","1","0","0","0","0","0","0",0,1,0
3984,4/29/2020 20:26:29,4/29/2020 20:44:20,1,,,,4/29/2020,6,40000218,1,1,1,,2,2,1,1,2,6,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,8,,,9,,,9,,,3,,,3,,,3,,,8,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,98,,,2,,,98,,,8,,,9,,,3,,,3,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,2,2,,,,,,,,,,2,2,1,0,0,4,"QUIMICA","QUIMICA PRENDER A UN FOCO CON SAL Y AGUA",1,"BARBERIA",2,,,1,1,1,"CORTAR CABELLO",,,2,,1,2,5,4,5,4,,0,1,0,"MAL",6,4,1,,,,1,,,,,,1,,,,2,1,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,24,12,,,,,1,40000218,1,29,"17D11","1","1","17","1","0","0","0","0","0","0","0","0","0","1","0","1.343657","0","0","0","0","1","0","0","2","1","1","0","0","0","0","1","1","0","0","0","0","0","1","1","0",0,1,1
2207,4/9/2020 18:48:10,4/9/2020 18:53:06,8,"Directo al buzón",,,4/9/2020,1,40000219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000219,1,9,"17D11","1","0","16","0","1","0","0","0","0","0","0","0","0","1","0","1.861407","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0",1,0,0
3310,4/16/2020 15:18:09,4/16/2020 15:44:23,1,,,,4/16/2020,1,40000220,1,1,1,,1,1,1,1,1,10,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,2,,,9,,,9,,,9,,,17,,,17,,,17,,,17,,,8,22,,17,22,,17,22,,17,,,17,,,17,,,17,,,3,,,3,,,3,,,1,,,1,,,8,,,3,22,,3,22,,3,22,,3,,,22,,,23,,,23,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,3,0,1,1,2,2,2,1,2,2,1,"WATSAPP",,2,1,1,3,30,,"HISTORIA","RESUMENES",2,,,,,1,2,,,2,,2,,2,2,5,4,4,7,"HERMANO TIENE CORONA VIRUS",0,1,0,"TRISTE",1,10,3,3,1,,,,,1,,1,1,1,,,2,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,13,,,,,8,,1,40000220,1,16,"17D11","1","1","16","1","0","0","0","0","0","0","0","0","0","1","0","-.6417537","0","0","0","0","1","1","0","0","NA","0","0","0","0","0","NA","NA","1","0","1","0","0","0","0","0",1,0,0
1713,4/7/2020 19:36:10,4/7/2020 20:03:28,1,,,,4/7/2020,6,40000221,1,1,1,,2,2,1,1,2,6,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,11,,,2,,,8,,,9,,,10,,,10,,,10,,,10,,,10,,,17,,,17,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,9,,,8,,,2,,,3,,,1,,,1,,,22,,,22,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,2,1,2,2,2,1,1,2,2,,,1,1,1,7,0,5,"INFORMATICA","ENVIAR FOTOS Y QUE EL PROFESOR DE EL VISTO BUENO",1,"INGLES",2,,,1,2,,,2,,2,,2,4,3,4,4,4,,0,1,0,"FATAL",4,9,1,,,,,,1,,,,1,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,1,,,,,,1,40000221,1,7,"17D11","1","1","15","0","0","0","1","0","0","0","0","0","0","1","0",".6328134","0","0","0","0","1","1","1","3","1","0","0","0","0","1","1","3","0","0","0","0","0","1","0","0",0,0,1
3779,4/23/2020 14:46:21,4/23/2020 15:23:10,1,,,,4/23/2020,1,40000222,1,1,1,,2,1,1,1,1,9,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,2,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,9,,,17,22,,17,,,17,,,3,,,3,,,3,,,3,,,23,,,23,,,22,,,8,,,20,,,20,,,3,22,,3,22,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,5,2,0,2,2,,,,,,,,,,1,1,1,4,0,4,"CIUDADANIA","TALLERES",2,,,,,1,2,,,2,,2,,1,2,5,5,4,5,,0,1,0,"INTRANQUILO",7,5,1,,,,1,,1,,,,1,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,1,40000222,2,23,"17D11","1","1","15","1","0","0","0","0","0","0","0","0","0","1","0","-.8225502","1","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0",1,0,0
2521,4/11/2020 10:53:42,4/11/2020 11:06:23,1,,,,4/11/2020,7,40000223,1,1,1,,2,2,1,1,1,10,1,,,1,,,1,,,1,,,1,,,2,,,2,,,8,,,17,,,17,,,17,,,17,22,,17,22,,17,22,,17,22,,17,,,17,,,17,,,3,8,,8,,,3,,,3,22,,3,22,,3,22,,3,22,,3,,,3,,,3,,,12,,,12,,,12,,,8,,,22,,,22,,,22,,,3,,,3,,,3,,,22,,,22,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,4,0,4,0,2,1,2,2,2,2,2,2,1,"WHATSAPP",,2,2,1,5,0,4,"NINGUNA","NINGUNA",2,,3,,,1,2,,,2,,2,,5,1,1,2,3,5,,0,1,1,"PREOCUPADO",7,9,1,,,,1,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,97,,,,,,,1,40000223,1,11,"17D11","1","1","15","1","0","0","0","0","0","0","0","0","0","1","0",".327985","0","0","1","0","0","1","0","5","1","1","0","0","0","0","0","12","1","0","1","0","0","0","1","3",1,0,0
3906,4/26/2020 16:56:27,4/26/2020 17:27:07,1,,,,4/26/2020,6,40000224,1,1,1,,1,1,1,1,1,8,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,20,,,20,,,20,,,20,,,20,,,20,,,3,,,3,,,23,,,8,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,1,0,2,2,,,,,,,,,,1,1,1,3,0,5,"informaatica","RESOLVER EJERCICIOS EN EXEL",2,,12,,,1,2,,,2,,2,,1,2,5,5,5,7,"TEMOR QUE LA FAMILIA SE CONTAGIE",0,1,0,"ANGUSTIADA",7,10,1,,,,1,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,8,,1,40000224,2,26,"17D11","1","0","15","0","0","1","0","0","0","0","0","0","0","1","0","-.08480358","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",0,1,0
3201,4/15/2020 17:56:57,4/15/2020 18:14:16,1,,,,4/15/2020,3,40000225,1,1,1,,1,1,1,1,1,2,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,15,,,15,,,15,,,15,,,15,,,15,,,17,,,17,,,17,,,17,,,8,,,8,,,20,,,20,,,20,,,20,,,17,,,17,,,17,,,17,,,17,,,17,,,20,,,20,,,8,,,3,22,,3,22,,3,22,,3,22,,3,22,,3,22,,3,22,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,4,0,1,1,2,2,2,1,1,1,2,,,1,1,1,8,0,2,"Filosofía","Proyecto de física",1,"Leer más",,,,1,1,2,,,,2,,2,2,3,4,5,3,,1,1,0,"Pensativa",7,4,2,,,1,,,,2,,,1,,,,,,,1,"Volver a la cuarentena",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,11,,,,,9,1,40000225,2,15,"17D11","1","0","14","1","0","0","0","0","0","0","1","0","0","0","0",".875488246135285","0","0","0","1","0","1","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0",1,0,0
1970,4/8/2020 22:12:46,4/8/2020 22:13:15,4,,,,4/8/2020,10,40000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000226,1,8,"17D11","1","1","15","0","0","1","0","0","0","0","0","0","0","1","0","1.53065037639201","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",1,0,0
2573,4/11/2020 13:39:12,4/11/2020 13:39:38,8,"Directo al buzón",,,4/11/2020,3,40000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000228,1,11,"17D11","1","0","14","1","0","0","0","0","0","0","0","0","0","1","0","1.16702194929967","1","0","0","0","0","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0
607,4/2/2020 17:01:18,4/2/2020 17:20:24,1,,,,4/2/2020,5,40000229,1,1,1,,1,1,1,1,1,5,1,,,1,,,1,,,1,,,2,,,2,,,9,,,9,,,15,8,,15,8,,15,,,15,,,15,,,15,,,15,,,8,,,13,,,13,,,13,,,13,,,8,,,8,,,17,,,17,,,3,,,3,,,3,,,3,,,3,,,3,,,22,,,22,,,8,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,1,1,2,1,2,1,1,1,2,,,1,1,1,1,30,4,"LENGUA Y LITERATURA","VIDEOS DE MATEMATICAS PARA RESOLVER PROBLEMAS",1,"APRENDER A PATINAR",1,,,1,2,,,2,,2,,1,2,5,5,5,4,,1,1,0,"TRISTE",1,5,1,,,,1,,1,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,,,,,,1,40000229,1,2,"17D11","1","0","15","1","0","0","0","0","0","0","0","0","0","1","0","2.65103272538062","1","0","0","0","0","1","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0",1,0,0
2734,4/11/2020 22:45:52,4/11/2020 22:46:16,4,,,,4/11/2020,10,40000230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000230,1,11,"17D11","1","1","15","1","0","0","0","0","0","0","0","0","0","1","0","1.09204195732439","0","1","0","0","0","1","1","3","1","1","0","0","0","0","1","3","0","0","0","0","0","1","0","0",1,0,0
2597,4/11/2020 15:28:26,4/11/2020 15:42:27,1,,,,4/11/2020,3,40000231,1,1,1,,1,1,1,1,1,5,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,8,,,3,,,3,,,3,,,3,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,23,22,,23,22,,23,22,,23,22,,23,22,,23,22,,23,,,23,,,23,,,23,,,23,,,23,,,8,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,3,0,2,1,2,2,2,1,1,2,1,"Cambridge",,1,1,1,5,0,5,"Historia","Experimento de física",1,"Aprender italiano",1,,,1,2,,,1,"Estudiar",2,,3,2,3,4,4,4,,1,0,0,"Preocupado",4,8,2,,,1,,,,1,,,1,,,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,22,1,,2,,,,1,40000231,1,11,"17D11","1","1","15","0","1","0","0","0","0","0","1","0","0","0","0","1.84522690935479","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0",1,0,0
2581,4/11/2020 14:37:16,4/11/2020 14:50:46,1,,,,4/11/2020,7,40000232,1,1,1,,1,2,1,1,1,7,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,2,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,8,,,8,,,22,,,9,,,9,,,2,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,3,,,8,,,22,23,,22,23,,2,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,2,0,2,1,2,2,2,2,2,2,1,"WHATSAPP",,2,1,1,3,30,3,"HISTORIA","CONCEPTUALIZACION",1,"ESTUDIAR PORTUGUES",2,,,1,2,,,2,,2,,2,2,4,5,5,4,,0,1,0,"NERVIOSA",3,7,2,,,1,,,,1,,,1,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,26,9,,,,,,1,40000232,1,11,"17D11","1","0","15","1","0","0","0","0","0","0","0","0","0","1","0",".611365758083007","1","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0",1,0,0
2279,4/10/2020 10:24:48,4/10/2020 10:44:36,1,,,,4/10/2020,5,40000233,1,1,1,,1,1,1,1,2,10,1,,,1,,,1,,,1,,,1,,,1,,,8,,,2,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,17,,,9,,,9,,,8,,,8,,,17,,,17,,,17,,,17,,,23,,,23,,,23,,,23,,,23,,,8,,,3,,,3,,,3,,,3,,,3,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,0,0,0,0,2,1,2,2,2,1,1,2,1,"EMAIL","WHATSAPP",1,1,1,6,0,5,"FISICA","MAPAS CONCEPTUALES DE HISTORIA",1,"DOMINAR FRANCES",,,,1,1,1,"CONFECCION DE OVEROLES",,,2,,2,2,2,3,5,4,,0,1,0,"ESTRESADA",4,9,2,,,2,,,,1,,,1,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,9,1,11,,,,,1,40000233,2,10,"17D11","1","0","14","1","0","0","0","0","0","0","0","0","0","0","1","1.03632","1","0","0","0","0","1","1","0","NA","0","0","0","0","0","NA","NA","1","1","0","0","0","0","0","0",1,0,0
4290,5/4/2020 14:19:48,5/4/2020 14:20:44,8,"BUZON",,,5/4/2020,6,40000234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000234,2,34,"17D11","1","0","15","1","0","0","0","0","0","0","0","0","0","0","1","1.685878","0","0","1","0","0","1","1","10","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",1,0,0
1088,4/5/2020 11:38:44,4/5/2020 11:51:52,1,,,,4/5/2020,3,40000235,1,1,1,,1,1,1,1,1,12,1,,,1,,,1,,,1,,,1,,,1,,,1,,,8,,,8,,,9,,,9,,,9,,,9,,,11,,,11,,,11,,,11,,,98,,,98,,,8,,,8,,,98,,,20,,,20,23,,20,23,,20,23,,20,23,,20,23,,20,23,,20,23,,23,,,23,,,23,,,23,,,23,,,23,,,23,,,23,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,12,0,1,0,1,1,2,2,2,1,1,1,2,,,1,1,1,0,0,2,"Matemáticas","Videollamada en historia",2,,1,,,1,2,,,2,,2,,2,2,2,3,5,4,,0,0,1,"Preocupada",3,6,1,,,,,1,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,1,40000235,1,5,"17D11","1","0","14","1","0","0","0","0","0","0","0","0","0","0","1",".572143","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0,1,1
4291,5/4/2020 14:20:47,5/4/2020 14:21:35,8,"BUZON",,,5/4/2020,6,40000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000236,2,34,"17D11","1","0","16","1","0","0","0","0","0","0","1","0","0","0","0","2.22008658566853","0","0","0","1","0","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0",1,0,0
4292,5/4/2020 14:21:37,5/4/2020 14:22:17,8,"BUZON",,,5/4/2020,6,40000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40000237,2,34,"17D11","1","1","14","1","0","0","0","0","0","0","0","0","0","1","0","1.167022","0","0","0","0","1","0","1","5","1","0","0","0","0","1","1","3","1","0","1","0","0","0","0","0",1,0,0
