"response","nsyll","npause","dur_s","phonationtime_s","speechrate","articulationrate","asd","nrFP","tFP_s","test_item_id","transcription","user_id","test_component_id","correct_sentence","correct_sentence2","distancelv","distancelv2"
"01a6faa1-3e48-4b33-8bc0-599edfe213e7",2,2,7.98,1.41,0.25,1.42,0.704,0,0,14,"and more also",72,8,"some seats on planes are reserved for mothers with infants","some seats on planes are reserved for mothers with infants",-49,-49
"01aa0875-10b4-4676-b074-652d9871e0d5",15,2,7.98,4.82,1.88,3.11,0.321,2,0.248,79,"european people tend to be more taller than asian people",136,10,"european people tend to be taller than asian people","european people tend to be taller than asian people",-5,-5
"01abd80b-1e10-42be-b5c0-e106ab914aca",15,2,7.98,4.16,1.88,3.61,0.277,2,0.176,89,"im not sure what taylor swift invented so i cannot speak about that",281,10,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",-31,-31
"01af9716-1508-4fa6-b9bb-a2241ab6c760",10,2,7.98,4.26,1.25,2.35,0.426,1,0.536,57,"to learn chinese history as well you need to learn chinese",263,13,"to learn chinese history well you must learn to speak chinese","to learn chinese history well you must learn to speak chinese",-16,-16
"01bb25b9-53a0-49be-b691-a2a3a098b875",9,0,7.98,2.24,1.13,4.02,0.249,2,0.216,135,"joe said they were studying hard for each test",108,12,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-18,-18
"01bca222-dcbc-42c4-afbe-20f5dee38c02",11,1,7.98,2.53,1.38,4.35,0.23,1,0.072,10,"americans usually like to have breads for breakfast",195,8,"americans usually like to have bread for breakfast","americans usually like to have bread for breakfast",-1,-1
"01bd0dd2-ff4b-4250-8987-ba59acd8c8d0",13,1,7.98,3.12,1.63,4.17,0.24,1,0.208,73,"every winter she asked moved to florida from michigan",88,10,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",-8,-8
"01bf9c35-7123-4899-8533-bd389c5ddd65",14,0,7.98,3.71,1.75,3.77,0.265,0,0,166,"caroline seems to be preparing an extra cake for tomorrow",218,13,"carl believes he needs to prepare an extra cake for tomorrow","carl believes he needs to prepare an extra cake for tomorrow",-18,-18
"01d1ddf1-a115-481d-b10c-045e0f04605f",11,0,7.98,2.85,1.38,3.86,0.259,1,0.08,7,"a good teacher makes learning a joy",253,8,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",-13,-13
"01d2ae3a-8888-40a1-8e37-20d3d02a0016",18,3,7.92,5.55,2.27,3.24,0.308,2,0.32,49,"to learn chinese history we were given english to learn chinese to speak chinese",160,11,"to learn chinese history well you must learn to speak chinese","to learn chinese history well you must learn to speak chinese",-26,-26
"01daf9af-08a7-4f9b-9471-1ab73499a796",17,1,7.98,4.5,2.13,3.78,0.264,0,0,182,"the chinese people were the first to land on the moon werent they",115,13,"the chinese people were the first to land on the moon werent they","the chinese people were the first to land on the moon werent they",0,0
"01e289b6-9eb0-4296-9866-ada6232b09b8",15,2,7.98,3.89,1.88,3.86,0.259,0,0,98,"some seed on plane are reserved to mother that are pregnant",176,11,"some seats on planes are reserved for mothers with infants","some seats on planes are reserved for mothers with infants",-20,-20
"01e40855-0ff1-4e10-90c0-a1c4968b3ef9",15,2,7.98,4.61,1.88,3.26,0.307,5,1.248,85,"in 1980s chinese people could afford the luxury cars",158,10,"in the 1980s many chinese people could afford luxury cars","in the 1980s many chinese people could afford luxury cars",-13,-13
"02424a7d-9120-484d-b021-6b90f62ce3a0",17,0,8,5,2.13,3.4,0.294,1,0.184,156,"technology plays an important role in language learning nowadays",130,13,"technology plays an important role in language learning nowadays","technology plays an important role in language learning nowadays",0,0
"02427e62-5c3b-4699-b25b-0e010fc2efa5",18,1,7.98,6.26,2.26,2.88,0.348,8,1.775,25,"many people are curious about the building under arbuckle street",72,8,"many people are curious about how the pyramids were built","many people are curious about how the pyramids were built",-26,-26
"02473a7b-b04b-4a32-8756-a45238498dec",14,0,7.92,4.13,1.77,3.39,0.295,4,0.662,144,"new zealand is greener and more beautiful than other countries",114,12,"new zealand is greener and more beautiful than other countries","new zealand is greener and more beautiful than other countries",0,0
"024a1d18-38e9-423f-bbbf-52f2816513b2",12,0,7.98,7.98,1.5,1.5,0.665,0,0,4,"the weather in australia is hot in december",271,8,"the weather in australia is warm in december","the weather in australia is warm in december",-4,-4
"0256bc10-0a28-499e-b121-ba40cc0d5cfb",11,1,7.98,3.47,1.38,3.17,0.316,4,0.632,100,"wedding guests should be dressed with suit and tie",63,11,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-6,-6
"028a8019-3cfc-435c-97a0-657a8fda2a5a",14,0,8.01,3.86,1.75,3.63,0.275,2,0.443,138,"people are not sure if scientists will find a cure for cancer",153,12,"people are not sure when scientists will find a cure for cancer","people are not sure when scientists will find a cure for cancer",-4,-4
"02913bc1-b6f0-400c-92b0-e7554fec3862",13,1,7.89,4.19,1.65,3.1,0.322,2,0.432,12,"sometimes dogs go looking at the trash when they are alone",201,8,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",-16,-16
"0291a7b9-41b6-4c88-8d77-dc5ccd0a7c19",5,1,7.98,1.76,0.63,2.84,0.352,0,0,116,"gambling is a good way to earn money",301,11,"gambling is a good way to earn money","gambling is a good way to earn money",0,0
"029c2280-46f9-4232-8153-52a6e416db99",19,2,7.98,5.17,2.38,3.68,0.272,1,0.312,106,"people are not sure when scientists find cure to cancer",160,11,"people are not sure when scientists will find a cure for cancer","people are not sure when scientists will find a cure for cancer",-9,-9
"02a5c4ad-de4c-47ac-9e1a-b1c7a6bbbae9",12,1,7.98,3.1,1.5,3.87,0.259,2,0.32,8,"technology plays an important role nowadays",173,8,"technology plays an important role in language learning nowadays","technology plays an important role in language learning nowadays",-21,-21
"02a7950b-1b04-4893-813e-e96bc5eefeb5",13,0,7.98,3.92,1.63,3.32,0.302,0,0,78,"it is more harder to learn japanese than to learn english",155,10,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-5,-5
"02a7fd80-27ae-4495-9a96-14018e151e61",15,0,7.98,3.76,1.88,3.99,0.251,4,0.476,167,"joe told them they have been studying hard for the test",90,13,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-15,-15
"02ad7b3f-4d25-492c-b4bd-f532712e145b",14,0,7.98,2.98,1.75,4.7,0.213,0,0,139,"girls always want to know how do celebrities stay fit",44,12,"girls always want to know how celebrities stay fit","girls always want to know how celebrities stay fit",-3,-3
"02afdc5b-c2d8-4b05-ae85-0a0a729a99b7",8,0,7.98,2.69,1,2.98,0.336,2,0.264,135,"joe tells them they have to study hard for each test",83,12,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-1,-1
"02cd24d2-24cd-4d25-b3d7-9a0797ea6087",7,3,7.98,1.9,0.88,3.68,0.272,1,0.16,100,"wedding suit should be home",39,11,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-30,-30
"02d97d1c-dd77-47c3-948a-6c12defe5e06",10,0,7.98,4.32,1.25,2.31,0.432,5,1.281,42,"to learn chinese you need to learn chinese well",158,10,"to learn chinese history well you must learn to speak chinese","to learn chinese history well you must learn to speak chinese",-29,-29
"02dba2ce-dfe1-49ff-8902-ae372a027bb1",17,2,7.98,3.81,2.13,4.46,0.224,2,0.461,118,"the chinese people were the first landing on the moon are they",169,11,"the chinese people were the first to land on the moon werent they","the chinese people were the first to land on the moon werent they",-10,-10
"02e668f8-5f94-4fd6-8a69-62e04fdccdb6",17,0,8.01,3.57,2.12,4.76,0.21,1,0.135,29,"luxury brands are cheaper than china than in united states",261,8,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",-7,-7
"02ecdda7-233a-4d6f-85b2-a5a66da6df33",16,1,7.98,4.02,2.01,3.98,0.251,1,0.144,144,"new zealand is greener and more beautiful than other countries",84,12,"new zealand is greener and more beautiful than other countries","new zealand is greener and more beautiful than other countries",0,0
"02f8a0e0-0e7f-4da2-9fd7-a255aa93c20c",14,0,7.98,3.2,1.75,4.38,0.229,1,0.068,15,"children should not be allowed to stay late with their friends",168,8,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-5,-5
"02ffcf55-b63d-4efd-a4fc-42d5f060c032",16,0,8.08,4.29,1.98,3.73,0.268,2,0.229,97,"women like to buy jewelry necklaces and rings when they get married",164,11,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-2,-2
"0309deb9-97ac-4ad3-9bcd-314de0e304b0",16,0,7.98,4.18,2.01,3.83,0.261,1,0.128,183,"spending two hours at the gym is a waste of time isnt it",268,13,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",0,0
"030cdf0d-9e21-4cf5-8fa0-a7f04d20c1af",12,1,7.98,3.28,1.5,3.66,0.273,3,0.384,64,"sometimes dogs knock over the trash when they are left alone",75,10,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",0,0
"032ae481-7315-4393-b920-d5e800b06c0d",11,1,7.98,2.74,1.38,4.02,0.249,0,0,110,"it is more harder to learn japanese than english",176,11,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-14,-14
"0340652d-61b0-4956-9330-777ae2aa1c21",8,2,8.1,2.13,0.99,3.76,0.266,6,0.9,67,"children i dont know i dont understand",43,10,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-43,-43
"035301c3-1009-4fe8-a862-7104138047a1",9,1,7.98,2.48,1.13,3.63,0.276,1,0.151,54,"the weather in australia is warm in december",152,12,"the weather in australia is warm in december","the weather in australia is warm in december",0,0
"0354c73a-7d33-4086-a2af-9159f60c4dcc",14,0,7.98,3.65,1.75,3.84,0.261,1,0.176,88,"a good student must do everything the teacher says",193,10,"a good student must do everything the teacher says","a good student must do everything the teacher says",0,0
"035e11e0-162f-4dc7-9940-37c6188596fe",10,1,7.98,3.01,1.25,3.32,0.301,1,0.136,122,"everyone loves to read comic books as a child",128,12,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",0,-1
"03688e43-46c1-456e-baf1-031ee594b196",15,3,7.98,4.04,1.88,3.71,0.269,2,0.341,91,"a great teacher makes learning a challenge",169,11,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",-18,-18
"03731b3b-a5f1-44df-b644-4ff4714540b8",13,1,7.98,3.96,1.63,3.28,0.304,3,0.554,65,"women like to buy jewellery necklaces and rings when they get married",135,10,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",0,0
"038c596a-9c8f-47c7-b138-c651c42c9d4c",9,2,8.07,2.87,1.12,3.14,0.319,3,0.352,167,"joe tells them they are struggling hard for each test",54,13,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-12,-12
"03a319ac-5adf-446b-9621-d187804acf66",14,0,7.98,4,1.75,3.5,0.286,4,0.745,67,"children should not be allowed to stay up late with their friends",154,10,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-3,-3
"03abd096-ebc4-400e-aef2-c68ed0d6d887",9,0,7.98,2.58,1.13,3.49,0.286,2,0.224,100,"wedding dresses should be a suit and tie",159,11,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-17,-17
"03acfffd-9c3b-44de-bbe8-f78c5d1fb2db",17,1,7.98,4.08,2.13,4.17,0.24,1,0.272,7,"the good teacher make learning a joy for children",91,8,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",-11,-11
"03b25de1-c764-478d-8e91-8b76f1c58351",10,0,8.02,2.75,1.25,3.63,0.275,1,0.232,10,"americans usually like to have bread for breakfast",201,8,"americans usually like to have bread for breakfast","americans usually like to have bread for breakfast",0,0
"03bdd9fa-3ae9-4616-90f2-7523e9d5e2d5",13,0,7.98,2.59,1.63,5.02,0.199,0,0,159,"young people always seek advice from older people",59,13,"young people often seek advice from their parents about finding jobs","young people often seek advice from their parents about finding jobs",-33,-33
"03c61c05-36c8-4a5d-962d-c0d36e7be096",12,2,7.98,5.11,1.5,2.35,0.426,1,0.168,14,"some seats on planes are reserved for women with with",307,8,"some seats on planes are reserved for mothers with infants","some seats on planes are reserved for mothers with infants",-11,-11
"03c95761-532f-48b2-958d-c10542209057",8,1,7.98,2.3,1,3.47,0.288,1,0.304,180,"gambling is a good way to earn money",55,13,"gambling is a good way to earn money","gambling is a good way to earn money",0,0
"03d1431f-987c-4ed2-b91b-0c6ca46b9430",10,0,7.92,3.2,1.26,3.12,0.32,1,0.328,102,"the car needs to prepare an extra seat for tomorrow",228,11,"carl believes he needs to prepare an extra cake for tomorrow","carl believes he needs to prepare an extra cake for tomorrow",-19,-19
