text,response,count
"Dort ist keine Brust, sondern %%.",bein,1
"Dort ist keine Brust, sondern %%.",brille,1
"Dort ist keine Brust, sondern %%.",drei brüste,1
"Dort ist keine Brust, sondern %%.",euter,1
"Dort ist keine Brust, sondern %%.",fingerspitzen,1
"Dort ist keine Brust, sondern %%.",fuss,1
"Dort ist keine Brust, sondern %%.",gesicht,1
"Dort ist keine Brust, sondern %%.",haar,1
"Dort ist keine Brust, sondern %%.",haare,1
"Dort ist keine Brust, sondern %%.",hals,1
"Dort ist keine Brust, sondern %%.",hand,1
"Dort ist keine Brust, sondern %%.",huhn,1
"Dort ist keine Brust, sondern %%.",lende,1
"Dort ist keine Brust, sondern %%.",mädchen,1
"Dort ist keine Brust, sondern %%.",milch,1
"Dort ist keine Brust, sondern %%.",narbe,1
"Dort ist keine Brust, sondern %%.",oberkörper,1
"Dort ist keine Brust, sondern %%.",schenkel,1
"Dort ist keine Brust, sondern %%.",schulter,1
"Dort ist keine Brust, sondern %%.",steißbein,1
"Dort ist keine Brust, sondern %%.",viele nippel.,1
"Dort ist keine Burg, sondern %%.",schloss,30
"Dort ist keine Burg, sondern %%.",haus,3
"Dort ist keine Burg, sondern %%.",ritter,3
"Dort ist keine Burg, sondern %%.",berg,1
"Dort ist keine Burg, sondern %%.",festung,1
"Dort ist keine Burg, sondern %%.",herberge,1
"Dort ist keine Burg, sondern %%.",höhle,1
"Dort ist keine Burg, sondern %%.",kirche,1
"Dort ist keine Burg, sondern %%.",kloster,1
"Dort ist keine Burg, sondern %%.",palast,1
"Dort ist keine Burg, sondern %%.",rammbock,1
"Dort ist keine Burg, sondern %%.",ruine,1
"Dort ist keine Burg, sondern %%.",schliss,1
"Dort ist keine Burg, sondern %%.",schloss.,1
"Dort ist keine Couch, sondern %%.",sessel,18
"Dort ist keine Couch, sondern %%.",bett,10
"Dort ist keine Couch, sondern %%.",sofa,8
"Dort ist keine Couch, sondern %%.",stuhl,5
"Dort ist keine Couch, sondern %%.",freud,1
"Dort ist keine Couch, sondern %%.",motorrad,1
"Dort ist keine Couch, sondern %%.",psychologe,1
"Dort ist keine Couch, sondern %%.",schlafsessel,1
"Dort ist keine Couch, sondern %%.",teppich,1
"Dort ist keine Couch, sondern %%.",tisch.,1
"Dort ist keine Demokratie, sondern %%.",diktatur,16
"Dort ist keine Demokratie, sondern %%.",monarchie,7
"Dort ist keine Demokratie, sondern %%.",autokratie,6
"Dort ist keine Demokratie, sondern %%.",anarchie,5
"Dort ist keine Demokratie, sondern %%.",krieg,3
"Dort ist keine Demokratie, sondern %%.",abtrünniger,1
"Dort ist keine Demokratie, sondern %%.",emanzipation,1
"Dort ist keine Demokratie, sondern %%.",faschismus,1
"Dort ist keine Demokratie, sondern %%.",faschismus.,1
"Dort ist keine Demokratie, sondern %%.",kapitalismus,1
"Dort ist keine Demokratie, sondern %%.",menschenmasse,1
"Dort ist keine Demokratie, sondern %%.",orange,1
"Dort ist keine Demokratie, sondern %%.",patriarchie,1
"Dort ist keine Demokratie, sondern %%.",putin,1
"Dort ist keine Demokratie, sondern %%.",tyrant,1
"Dort ist keine DVD, sondern %%.",cd,26
"Dort ist keine DVD, sondern %%.",kassette,4
"Dort ist keine DVD, sondern %%.",kasette,2
"Dort ist keine DVD, sondern %%.",netflix,2
"Dort ist keine DVD, sondern %%.",blueray,1
"Dort ist keine DVD, sondern %%.",buch,1
"Dort ist keine DVD, sondern %%.",eincd,1
"Dort ist keine DVD, sondern %%.",elefant,1
"Dort ist keine DVD, sondern %%.",fernseher,1
"Dort ist keine DVD, sondern %%.",meisterwerk,1
"Dort ist keine DVD, sondern %%.",radio,1
"Dort ist keine DVD, sondern %%.",tv,1
"Dort ist keine DVD, sondern %%.",usb,1
"Dort ist keine DVD, sondern %%.",usb anschluss,1
"Dort ist keine DVD, sondern %%.",videokasette,1
"Dort ist keine DVD, sondern %%.",videokassette,1
"Dort ist keine DVD, sondern %%.",videospiel,1
"Dort ist keine Gitarre, sondern %%.",geige,10
"Dort ist keine Gitarre, sondern %%.",klavier,7
"Dort ist keine Gitarre, sondern %%.",cello,6
"Dort ist keine Gitarre, sondern %%.",bass,3
"Dort ist keine Gitarre, sondern %%.",ukulele,3
"Dort ist keine Gitarre, sondern %%.",flöte,2
"Dort ist keine Gitarre, sondern %%.",schlagzeug,2
"Dort ist keine Gitarre, sondern %%.",elch,1
"Dort ist keine Gitarre, sondern %%.",elefant,1
"Dort ist keine Gitarre, sondern %%.",geige.,1
"Dort ist keine Gitarre, sondern %%.",harfe,1
"Dort ist keine Gitarre, sondern %%.",laptop,1
"Dort ist keine Gitarre, sondern %%.",natur,1
"Dort ist keine Gitarre, sondern %%.",okulele,1
"Dort ist keine Gitarre, sondern %%.",piano,1
"Dort ist keine Gitarre, sondern %%.",sänger,1
"Dort ist keine Gitarre, sondern %%.",saxophon,1
"Dort ist keine Gitarre, sondern %%.",tier,1
"Dort ist keine Gitarre, sondern %%.",trommel,1
"Dort ist keine Gitarre, sondern %%.",violine,1
"Dort ist keine Gitarre, sondern %%.",zigarette,1
"Dort ist keine Halskette, sondern %%.",armband,17
"Dort ist keine Halskette, sondern %%.",ring,7
"Dort ist keine Halskette, sondern %%.",fußkette,3
"Dort ist keine Halskette, sondern %%.",ohrring,3
"Dort ist keine Halskette, sondern %%.",ohrringe,2
"Dort ist keine Halskette, sondern %%.",schal,2
"Dort ist keine Halskette, sondern %%.",armband.,1
"Dort ist keine Halskette, sondern %%.",armkett,1
"Dort ist keine Halskette, sondern %%.",armreif,1
"Dort ist keine Halskette, sondern %%.",diamant,1
"Dort ist keine Halskette, sondern %%.",fessel,1
"Dort ist keine Halskette, sondern %%.",fußmatte,1
"Dort ist keine Halskette, sondern %%.",geldbeutel,1
"Dort ist keine Halskette, sondern %%.",gitarre,1
"Dort ist keine Halskette, sondern %%.",halsband,1
"Dort ist keine Halskette, sondern %%.",knutschfleck,1
"Dort ist keine Halskette, sondern %%.",narbe,1
"Dort ist keine Halskette, sondern %%.",strick,1
"Dort ist keine Halskette, sondern %%.",tasche,1
"Dort ist keine Heizung, sondern %%.",ofen,10
"Dort ist keine Heizung, sondern %%.",klimaanlage,4
"Dort ist keine Heizung, sondern %%.",kamin,3
"Dort ist keine Heizung, sondern %%.",feuer,2
"Dort ist keine Heizung, sondern %%.",kälte,2
"Dort ist keine Heizung, sondern %%.",kühlung,2
"Dort ist keine Heizung, sondern %%.",tisch,2
"Dort ist keine Heizung, sondern %%.",ventilator,2
"Dort ist keine Heizung, sondern %%.",bär,1
"Dort ist keine Heizung, sondern %%.",deko,1
"Dort ist keine Heizung, sondern %%.",fleck,1
"Dort ist keine Heizung, sondern %%.",gaslampe,1
"Dort ist keine Heizung, sondern %%.",gasstrahler,1
"Dort ist keine Heizung, sondern %%.",holzofen,1
"Dort ist keine Heizung, sondern %%.",kerzen,1
"Dort ist keine Heizung, sondern %%.",lagerfeuer,1
"Dort ist keine Heizung, sondern %%.",luftfilter,1
"Dort ist keine Heizung, sondern %%.",lüftung,1
"Dort ist keine Heizung, sondern %%.",mikrowelle,1
"Dort ist keine Heizung, sondern %%.",putin,1
"Dort ist keine Heizung, sondern %%.",regal,1
"Dort ist keine Heizung, sondern %%.",sonne,1
"Dort ist keine Heizung, sondern %%.",stromkasten,1
"Dort ist keine Heizung, sondern %%.",taschenwärmer,1
"Dort ist keine Heizung, sondern %%.",wand,1
"Dort ist keine Heizung, sondern %%.",wandisolierung,1
"Dort ist keine Heizung, sondern %%.",wassersprenger,1
"Dort ist keine Heizung, sondern %%.",wassertank,1
"Dort ist keine Insel, sondern %%.",festland,13
"Dort ist keine Insel, sondern %%.",meer,7
"Dort ist keine Insel, sondern %%.",land,5
"Dort ist keine Insel, sondern %%.",halbinsel,3
"Dort ist keine Insel, sondern %%.",kontinent,3
"Dort ist keine Insel, sondern %%.",strand,2
"Dort ist keine Insel, sondern %%.",berg,1
"Dort ist keine Insel, sondern %%.",boot,1
"Dort ist keine Insel, sondern %%.",bootshaus,1
"Dort ist keine Insel, sondern %%.",erdhaufen,1
"Dort ist keine Insel, sondern %%.",gerste,1
"Dort ist keine Insel, sondern %%.",haus,1
"Dort ist keine Insel, sondern %%.",karibik,1
"Dort ist keine Insel, sondern %%.",kind,1
"Dort ist keine Insel, sondern %%.",meere,1
"Dort ist keine Insel, sondern %%.",pinsel,1
"Dort ist keine Insel, sondern %%.",rückzugsort,1
"Dort ist keine Insel, sondern %%.",sanddüne,1
"Dort ist keine Insel, sondern %%.",schiff,1
"Dort ist keine Insel, sondern %%.",schweiz.,1
"Dort ist keine Jacke, sondern %%.",mantel,12
"Dort ist keine Jacke, sondern %%.",hose,6
"Dort ist keine Jacke, sondern %%.",pullover,6
"Dort ist keine Jacke, sondern %%.",weste,3
"Dort ist keine Jacke, sondern %%.",anzug,2
"Dort ist keine Jacke, sondern %%.",kleid,2
"Dort ist keine Jacke, sondern %%.",pulli,2
"Dort ist keine Jacke, sondern %%.",regenschirm,2
"Dort ist keine Jacke, sondern %%.",anorak,1
"Dort ist keine Jacke, sondern %%.",cape,1
"Dort ist keine Jacke, sondern %%.",flöte,1
"Dort ist keine Jacke, sondern %%.",haus,1
"Dort ist keine Jacke, sondern %%.",hemd,1
"Dort ist keine Jacke, sondern %%.",hosen,1
"Dort ist keine Jacke, sondern %%.",krawatte,1
"Dort ist keine Jacke, sondern %%.",rock,1
"Dort ist keine Jacke, sondern %%.",schuhe,1
"Dort ist keine Jacke, sondern %%.",stiefel,1
"Dort ist keine Jacke, sondern %%.",t-shirt,1
"Dort ist keine Jacke, sondern %%.",umhang.,1
"Dort ist keine Katze, sondern %%.",hund,33
"Dort ist keine Katze, sondern %%.",kater,3
"Dort ist keine Katze, sondern %%.",maus,3
"Dort ist keine Katze, sondern %%.",hase,2
"Dort ist keine Katze, sondern %%.",affe,1
"Dort ist keine Katze, sondern %%.",fisch,1
"Dort ist keine Katze, sondern %%.",könig,1
"Dort ist keine Katze, sondern %%.",kratzbaunm,1
"Dort ist keine Katze, sondern %%.",mietze.,1
"Dort ist keine Katze, sondern %%.",tiger,1
"Dort ist keine Kerze, sondern %%.",lampe,13
"Dort ist keine Kerze, sondern %%.",licht,5
"Dort ist keine Kerze, sondern %%.",feuerzeug,4
"Dort ist keine Kerze, sondern %%.",glühbirne,4
"Dort ist keine Kerze, sondern %%.",stern,2
"Dort ist keine Kerze, sondern %%.",stift,2
"Dort ist keine Kerze, sondern %%.",bleistift,1
"Dort ist keine Kerze, sondern %%.",deko,1
"Dort ist keine Kerze, sondern %%.",dekoration,1
"Dort ist keine Kerze, sondern %%.",docht,1
"Dort ist keine Kerze, sondern %%.",eiswürfel,1
"Dort ist keine Kerze, sondern %%.",glühlampe,1
"Dort ist keine Kerze, sondern %%.",haus,1
"Dort ist keine Kerze, sondern %%.",hund,1
"Dort ist keine Kerze, sondern %%.",lagerfeuer,1
"Dort ist keine Kerze, sondern %%.",lautsprecher,1
"Dort ist keine Kerze, sondern %%.",led,1
"Dort ist keine Kerze, sondern %%.",leds,1
"Dort ist keine Kerze, sondern %%.",maus,1
"Dort ist keine Kerze, sondern %%.",papier,1
"Dort ist keine Kerze, sondern %%.",ständer,1
"Dort ist keine Kerze, sondern %%.",tisch,1
"Dort ist keine Kerze, sondern %%.",wachsgebilde,1
"Dort ist keine Kiefer, sondern %%.",tanne,12
"Dort ist keine Kiefer, sondern %%.",eiche,5
"Dort ist keine Kiefer, sondern %%.",buche,4
"Dort ist keine Kiefer, sondern %%.",fichte,4
"Dort ist keine Kiefer, sondern %%.",birke,3
"Dort ist keine Kiefer, sondern %%.",gebiss,3
"Dort ist keine Kiefer, sondern %%.",zähne,3
"Dort ist keine Kiefer, sondern %%.",zahn,2
"Dort ist keine Kiefer, sondern %%.",ahorn,1
"Dort ist keine Kiefer, sondern %%.",fuß,1
"Dort ist keine Kiefer, sondern %%.",grashalm,1
"Dort ist keine Kiefer, sondern %%.",kiefer.,1
"Dort ist keine Kiefer, sondern %%.",lärche,1
"Dort ist keine Kiefer, sondern %%.",mammutbaum,1
"Dort ist keine Kiefer, sondern %%.",mund,1
"Dort ist keine Kiefer, sondern %%.",nase,1
"Dort ist keine Kiefer, sondern %%.",packet,1
"Dort ist keine Kiefer, sondern %%.",pflanze,1
"Dort ist keine Kiefer, sondern %%.",stuhl,1
"Dort ist keine Klinik, sondern %%.",krankenhaus,5
"Dort ist keine Klinik, sondern %%.",praxis,3
"Dort ist keine Klinik, sondern %%.",apotheke,2
"Dort ist keine Klinik, sondern %%.",bibliothek,2
"Dort ist keine Klinik, sondern %%.",burg,2
"Dort ist keine Klinik, sondern %%.",schule,2
"Dort ist keine Klinik, sondern %%.",spielplatz,2
"Dort ist keine Klinik, sondern %%.",altersheim,1
"Dort ist keine Klinik, sondern %%.",anstalt,1
"Dort ist keine Klinik, sondern %%.",arzt,1
"Dort ist keine Klinik, sondern %%.",bar,1
"Dort ist keine Klinik, sondern %%.",berg,1
"Dort ist keine Klinik, sondern %%.",feuerwehr,1
"Dort ist keine Klinik, sondern %%.",friedhof,1
"Dort ist keine Klinik, sondern %%.",garten,1
"Dort ist keine Klinik, sondern %%.",gebäude,1
"Dort ist keine Klinik, sondern %%.",gefängnis,1
"Dort ist keine Klinik, sondern %%.",haus,1
"Dort ist keine Klinik, sondern %%.",hausarzt,1
"Dort ist keine Klinik, sondern %%.",hospitz,1
"Dort ist keine Klinik, sondern %%.",hospiz,1
"Dort ist keine Klinik, sondern %%.",institut,1
"Dort ist keine Klinik, sondern %%.",kindergarten,1
"Dort ist keine Klinik, sondern %%.",kirche,1
"Dort ist keine Klinik, sondern %%.",kloster,1
"Dort ist keine Klinik, sondern %%.",leopard,1
"Dort ist keine Klinik, sondern %%.",postamt,1
"Dort ist keine Klinik, sondern %%.",psychatrie,1
"Dort ist keine Klinik, sondern %%.",psychiatrie,1
"Dort ist keine Klinik, sondern %%.",rathaus,1
"Dort ist keine Klinik, sondern %%.",reha,1
"Dort ist keine Klinik, sondern %%.",schule.,1
"Dort ist keine Klinik, sondern %%.",supermarkt,1
"Dort ist keine Klinik, sondern %%.",unigebäude,1
"Dort ist keine Klinik, sondern %%.",universitätsgebäude,1
"Dort ist keine Klinik, sondern %%.",wohnheim,1
"Dort ist keine Kommode, sondern %%.",schrank,30
"Dort ist keine Kommode, sondern %%.",nachttisch,2
"Dort ist keine Kommode, sondern %%.",regal,2
"Dort ist keine Kommode, sondern %%.",tisch,2
"Dort ist keine Kommode, sondern %%.",bett,1
"Dort ist keine Kommode, sondern %%.",boden,1
"Dort ist keine Kommode, sondern %%.",character(0),1
"Dort ist keine Kommode, sondern %%.",holzeinrichtungsstück,1
"Dort ist keine Kommode, sondern %%.",kleiderschrank,1
"Dort ist keine Kommode, sondern %%.",nachtschrank,1
"Dort ist keine Kommode, sondern %%.",schreibtisch,1
"Dort ist keine Kommode, sondern %%.",schuhregal,1
"Dort ist keine Kommode, sondern %%.",sekretär,1
"Dort ist keine Kommode, sondern %%.",stuhl,1
"Dort ist keine Kommode, sondern %%.",zylinder,1
"Dort ist keine Krähe, sondern %%.",rabe,18
"Dort ist keine Krähe, sondern %%.",elster,5
"Dort ist keine Krähe, sondern %%.",spatz,4
"Dort ist keine Krähe, sondern %%.",specht,3
"Dort ist keine Krähe, sondern %%.",amsel,2
"Dort ist keine Krähe, sondern %%.",habicht,2
"Dort ist keine Krähe, sondern %%.",baustelle,1
"Dort ist keine Krähe, sondern %%.",character(0),1
"Dort ist keine Krähe, sondern %%.",esel,1
"Dort ist keine Krähe, sondern %%.",fuchs,1
"Dort ist keine Krähe, sondern %%.",hahn,1
"Dort ist keine Krähe, sondern %%.",kartoffel,1
"Dort ist keine Krähe, sondern %%.",kolibri,1
"Dort ist keine Krähe, sondern %%.",liebe,1
"Dort ist keine Krähe, sondern %%.",reiher,1
"Dort ist keine Krähe, sondern %%.",schild,1
"Dort ist keine Krähe, sondern %%.",sonne,1
"Dort ist keine Krähe, sondern %%.",storch,1
"Dort ist keine Krähe, sondern %%.",vogel,1
"Dort ist keine Kreditkarte, sondern %%.",bargeld,8
"Dort ist keine Kreditkarte, sondern %%.",ec-karte,7
"Dort ist keine Kreditkarte, sondern %%.",girokarte,5
"Dort ist keine Kreditkarte, sondern %%.",debitkarte,3
"Dort ist keine Kreditkarte, sondern %%.",geld,3
"Dort ist keine Kreditkarte, sondern %%.",gutschein,2
"Dort ist keine Kreditkarte, sondern %%.",ausweis,1
"Dort ist keine Kreditkarte, sondern %%.",bankautomat,1
"Dort ist keine Kreditkarte, sondern %%.",bankkarte,1
"Dort ist keine Kreditkarte, sondern %%.",bankkaufmänner,1
"Dort ist keine Kreditkarte, sondern %%.",barzahlung,1
"Dort ist keine Kreditkarte, sondern %%.",ec karte,1
"Dort ist keine Kreditkarte, sondern %%.",finanzminister,1
"Dort ist keine Kreditkarte, sondern %%.",geldautomat,1
"Dort ist keine Kreditkarte, sondern %%.",geldscheine,1
"Dort ist keine Kreditkarte, sondern %%.",gircoard,1
"Dort ist keine Kreditkarte, sondern %%.",karte,1
"Dort ist keine Kreditkarte, sondern %%.",kundenkarte,1
"Dort ist keine Kreditkarte, sondern %%.",masterkart,1
"Dort ist keine Kreditkarte, sondern %%.",münzen,1
"Dort ist keine Kreditkarte, sondern %%.",schein,1
"Dort ist keine Kreditkarte, sondern %%.",sohn,1
"Dort ist keine Kreditkarte, sondern %%.",studentenausweis,1
"Dort ist keine Kreditkarte, sondern %%.",tasche,1
"Dort ist keine Kreditkarte, sondern %%.",visitenkarte,1
"Dort ist keine Linie, sondern %%.",kreis,14
"Dort ist keine Linie, sondern %%.",punkt,8
"Dort ist keine Linie, sondern %%.",strich,8
"Dort ist keine Linie, sondern %%.",kurve,4
"Dort ist keine Linie, sondern %%.",punkte,2
"Dort ist keine Linie, sondern %%.",fläche,1
"Dort ist keine Linie, sondern %%.",fleck,1
"Dort ist keine Linie, sondern %%.",gerade,1
"Dort ist keine Linie, sondern %%.",haar,1
"Dort ist keine Linie, sondern %%.",kreuz,1
"Dort ist keine Linie, sondern %%.",schnur,1
"Dort ist keine Linie, sondern %%.",schweinebauch,1
"Dort ist keine Linie, sondern %%.",stern,1
"Dort ist keine Linie, sondern %%.",strichmännchen,1
"Dort ist keine Linie, sondern %%.",welle,1
"Dort ist keine Linie, sondern %%.",wölbung,1
"Dort ist keine Mauer, sondern %%.",zaun,8
"Dort ist keine Mauer, sondern %%.",tür,7
"Dort ist keine Mauer, sondern %%.",wand,5
"Dort ist keine Mauer, sondern %%.",,4
"Dort ist keine Mauer, sondern %%.",schloss,3
"Dort ist keine Mauer, sondern %%.",tor,3
"Dort ist keine Mauer, sondern %%.",abgrenzung,1
"Dort ist keine Mauer, sondern %%.",antifaschistischer schutzwall,1
"Dort ist keine Mauer, sondern %%.",atifaschistischer schutzwall,1
"Dort ist keine Mauer, sondern %%.",baum,1
"Dort ist keine Mauer, sondern %%.",berlin,1
"Dort ist keine Mauer, sondern %%.",brücke,1
"Dort ist keine Mauer, sondern %%.",burg,1
"Dort ist keine Mauer, sondern %%.",durchgang,1
"Dort ist keine Mauer, sondern %%.",freifläche,1
"Dort ist keine Mauer, sondern %%.",gehege,1
"Dort ist keine Mauer, sondern %%.",graben,1
"Dort ist keine Mauer, sondern %%.",hecke,1
"Dort ist keine Mauer, sondern %%.",maus,1
"Dort ist keine Mauer, sondern %%.",schrank,1
"Dort ist keine Mauer, sondern %%.",stein,1
"Dort ist keine Mauer, sondern %%.",wal,1
"Dort ist keine Mauer, sondern %%.",zahnspange,1
"Dort ist keine Maus, sondern %%.",ratte,25
"Dort ist keine Maus, sondern %%.",katze,8
"Dort ist keine Maus, sondern %%.",elefant,2
"Dort ist keine Maus, sondern %%.",hamster,2
"Dort ist keine Maus, sondern %%.",tastatur,2
"Dort ist keine Maus, sondern %%.",elephant,1
"Dort ist keine Maus, sondern %%.",haus,1
"Dort ist keine Maus, sondern %%.",hund,1
"Dort ist keine Maus, sondern %%.",löwe,1
"Dort ist keine Maus, sondern %%.",mais,1
"Dort ist keine Maus, sondern %%.",miese ratte,1
"Dort ist keine Maus, sondern %%.",rohbau,1
"Dort ist keine Maus, sondern %%.",tiger,1
"Dort ist keine Orange, sondern %%.",zitrone,17
"Dort ist keine Orange, sondern %%.",mandarine,11
"Dort ist keine Orange, sondern %%.",apfel,8
"Dort ist keine Orange, sondern %%.",apfelsine,2
"Dort ist keine Orange, sondern %%.",apfelbaum,1
"Dort ist keine Orange, sondern %%.",banane,1
"Dort ist keine Orange, sondern %%.",kiwi,1
"Dort ist keine Orange, sondern %%.",lama,1
"Dort ist keine Orange, sondern %%.",mama,1
"Dort ist keine Orange, sondern %%.",mango,1
"Dort ist keine Orange, sondern %%.",melon,1
"Dort ist keine Orange, sondern %%.",nektarine,1
"Dort ist keine Orange, sondern %%.",präsident,1
"Dort ist keine Papaya, sondern %%.",mango,20
"Dort ist keine Papaya, sondern %%.",ananas,3
"Dort ist keine Papaya, sondern %%.",apfel,3
"Dort ist keine Papaya, sondern %%.",drachenfrucht,2
"Dort ist keine Papaya, sondern %%.",kiwi,2
"Dort ist keine Papaya, sondern %%.",melone,2
"Dort ist keine Papaya, sondern %%.",orange,2
"Dort ist keine Papaya, sondern %%.",apfelmus,1
"Dort ist keine Papaya, sondern %%.",avocado,1
"Dort ist keine Papaya, sondern %%.",bananenshake,1
"Dort ist keine Papaya, sondern %%.",birne,1
"Dort ist keine Papaya, sondern %%.",grapefruit,1
"Dort ist keine Papaya, sondern %%.",kokosnuss,1
"Dort ist keine Papaya, sondern %%.",konto,1
"Dort ist keine Papaya, sondern %%.",mama,1
"Dort ist keine Papaya, sondern %%.",maracuja,1
"Dort ist keine Papaya, sondern %%.",paparazi,1
"Dort ist keine Papaya, sondern %%.",pomelo,1
"Dort ist keine Papaya, sondern %%.",tomate,1
"Dort ist keine Papaya, sondern %%.",zitrone,1
"Dort ist keine Person, sondern %%.",tier,23
"Dort ist keine Person, sondern %%.",hund,3
"Dort ist keine Person, sondern %%.",puppe,2
"Dort ist keine Person, sondern %%.",affe.,1
"Dort ist keine Person, sondern %%.",alien,1
"Dort ist keine Person, sondern %%.",arzt,1
"Dort ist keine Person, sondern %%.",attrappe,1
"Dort ist keine Person, sondern %%.",gegenstand,1
"Dort ist keine Person, sondern %%.",geist,1
"Dort ist keine Person, sondern %%.",grab,1
"Dort ist keine Person, sondern %%.",gruppe,1
"Dort ist keine Person, sondern %%.",haus,1
"Dort ist keine Person, sondern %%.",idiot,1
"Dort ist keine Person, sondern %%.",katze,1
"Dort ist keine Person, sondern %%.",mehrere menschen,1
"Dort ist keine Person, sondern %%.",mensch,1
"Dort ist keine Person, sondern %%.",monster,1
"Dort ist keine Person, sondern %%.",pappaufsteller,1
"Dort ist keine Person, sondern %%.",schlüssel,1
"Dort ist keine Person, sondern %%.",tiere,1
"Dort ist keine Person, sondern %%.",velociraptor,1
"Dort ist keine Person, sondern %%.",zwei personen,1
"Dort ist keine Pflanze, sondern %%.",tier,11
"Dort ist keine Pflanze, sondern %%.",baum,4
"Dort ist keine Pflanze, sondern %%.",wurzel,3
"Dort ist keine Pflanze, sondern %%.",beton,2
"Dort ist keine Pflanze, sondern %%.",dekoration,2
"Dort ist keine Pflanze, sondern %%.",erde,2
"Dort ist keine Pflanze, sondern %%.",alge,1
"Dort ist keine Pflanze, sondern %%.",attrappe,1
"Dort ist keine Pflanze, sondern %%.",backofen,1
"Dort ist keine Pflanze, sondern %%.",bild pflanze,1
"Dort ist keine Pflanze, sondern %%.",birne,1
"Dort ist keine Pflanze, sondern %%.",blume,1
"Dort ist keine Pflanze, sondern %%.",box,1
"Dort ist keine Pflanze, sondern %%.",computer,1
"Dort ist keine Pflanze, sondern %%.",druckerei,1
"Dort ist keine Pflanze, sondern %%.",firma,1
"Dort ist keine Pflanze, sondern %%.",garten,1
"Dort ist keine Pflanze, sondern %%.",gras,1
"Dort ist keine Pflanze, sondern %%.",kakteen,1
"Dort ist keine Pflanze, sondern %%.",müll,1
"Dort ist keine Pflanze, sondern %%.",pastikpflanze,1
"Dort ist keine Pflanze, sondern %%.",plastik,1
"Dort ist keine Pflanze, sondern %%.",plastikblumen,1
"Dort ist keine Pflanze, sondern %%.",stall,1
"Dort ist keine Pflanze, sondern %%.",stein,1
"Dort ist keine Pflanze, sondern %%.",steine,1
"Dort ist keine Pflanze, sondern %%.",telefon,1
"Dort ist keine Pflanze, sondern %%.",topf,1
"Dort ist keine Pflanze, sondern %%.",wasserflasche,1
"Dort ist keine Rose, sondern %%.",tulpe,16
"Dort ist keine Rose, sondern %%.",blume,4
"Dort ist keine Rose, sondern %%.",busch,4
"Dort ist keine Rose, sondern %%.",gänseblümchen,3
"Dort ist keine Rose, sondern %%.",veilchen,3
"Dort ist keine Rose, sondern %%.",hose,2
"Dort ist keine Rose, sondern %%.",klee,2
"Dort ist keine Rose, sondern %%.",dornen,1
"Dort ist keine Rose, sondern %%.",gras,1
"Dort ist keine Rose, sondern %%.",lilie,1
"Dort ist keine Rose, sondern %%.",lillie,1
"Dort ist keine Rose, sondern %%.",nelke,1
"Dort ist keine Rose, sondern %%.",orange,1
"Dort ist keine Rose, sondern %%.",orchidee,1
"Dort ist keine Rose, sondern %%.",sexist.,1
"Dort ist keine Rose, sondern %%.",sonnenblume,1
"Dort ist keine Rose, sondern %%.",stachel,1
"Dort ist keine Rose, sondern %%.",stiel,1
"Dort ist keine Rose, sondern %%.",unkraut,1
"Dort ist keine Rose, sondern %%.",wiesenklee,1
"Dort ist keine Schale, sondern %%.",teller,14
"Dort ist keine Schale, sondern %%.",schüssel,8
"Dort ist keine Schale, sondern %%.",topf,3
"Dort ist keine Schale, sondern %%.",behältnis,2
"Dort ist keine Schale, sondern %%.",box,2
"Dort ist keine Schale, sondern %%.",haut,2
"Dort ist keine Schale, sondern %%.",tasse,2
"Dort ist keine Schale, sondern %%.",banane,1
"Dort ist keine Schale, sondern %%.",becher,1
"Dort ist keine Schale, sondern %%.",container,1
"Dort ist keine Schale, sondern %%.",glas,1
"Dort ist keine Schale, sondern %%.",kern,1
"Dort ist keine Schale, sondern %%.",korb,1
"Dort ist keine Schale, sondern %%.",kugel,1
"Dort ist keine Schale, sondern %%.",löffel,1
"Dort ist keine Schale, sondern %%.",marmelade,1
"Dort ist keine Schale, sondern %%.",safari,1
"Dort ist keine Schale, sondern %%.",schachtel,1
"Dort ist keine Schale, sondern %%.",tisch,1
"Dort ist keine Schale, sondern %%.",viele wale.,1
"Dort ist keine Schale, sondern %%.",zitrone,1
"Dort ist keine Schule, sondern %%.",kindergarten,19
"Dort ist keine Schule, sondern %%.",uni,4
"Dort ist keine Schule, sondern %%.",kirche,3
"Dort ist keine Schule, sondern %%.",krankenhaus,3
"Dort ist keine Schule, sondern %%.",universität,3
"Dort ist keine Schule, sondern %%.",gefängnis,2
"Dort ist keine Schule, sondern %%.",altersheim,1
"Dort ist keine Schule, sondern %%.",anstalt.,1
"Dort ist keine Schule, sondern %%.",arbeit,1
"Dort ist keine Schule, sondern %%.",bahnhof,1
"Dort ist keine Schule, sondern %%.",ferien,1
"Dort ist keine Schule, sondern %%.",freizeit,1
"Dort ist keine Schule, sondern %%.",haus,1
"Dort ist keine Schule, sondern %%.",irrenhaus,1
"Dort ist keine Schule, sondern %%.",politiker,1
"Dort ist keine Schule, sondern %%.",schulfach,1
"Dort ist keine Schule, sondern %%.",sporthalle,1
"Dort ist keine Schule, sondern %%.",stuhl,1
"Dort ist keine Schule, sondern %%.",unigebäude,1
"Dort ist keine Socke, sondern %%.",schuh,18
"Dort ist keine Socke, sondern %%.",strumpfhose,5
"Dort ist keine Socke, sondern %%.",hose,4
