DATAFLOW,LAST UPDATE,freq,age,n_lang,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),France,2022,8.8,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Hungary,2022,20.3,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Ireland,2022,26.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Iceland,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Italy,2022,4.7,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Lithuania,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Luxembourg,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Latvia,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Malta,2022,19.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Netherlands,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Norway,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Poland,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Portugal,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Romania,2022,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Serbia,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Sweden,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Slovenia,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Slovakia,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,Tertiary education (levels 5-8),Türkiye,2022,10.9,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Austria,2022,4.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Belgium,2022,13.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Bulgaria,2022,27.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Cyprus,2022,4.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Czechia,2022,6.1,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Germany,2022,6.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Denmark,2022,13.2,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Euro area – 20 countries (from 2023),2022,11.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Estonia,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Greece,2022,8.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Spain,2022,24.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,European Union - 27 countries (from 2020),2022,12.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Finland,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,France,2022,13.1,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Croatia,2022,5.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Hungary,2022,31.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Ireland,2022,32.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Iceland,2022,7.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Italy,2022,11.4,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Lithuania,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Luxembourg,2022,2.5,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Latvia,2022,2.7,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Malta,2022,22.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Netherlands,2022,6.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Norway,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Poland,2022,10.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Portugal,2022,13.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Romania,2022,26.4,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Serbia,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Sweden,2022,3.9,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Slovenia,2022,1.2,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Slovakia,2022,6.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,No languages,Percentage,All ISCED 2011 levels,Türkiye,2022,24.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Austria,2022,42.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Belgium,2022,31.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Bulgaria,2022,38.2,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Cyprus,2022,49.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Czechia,2022,45.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Germany,2022,37.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Denmark,2022,38.4,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Euro area – 20 countries (from 2023),2022,35.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Estonia,2022,29.2,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Greece,2022,62.2,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2022,36.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2022,36.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2022,30.1,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2022,39.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2022,31.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2022,27.0,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Iceland,2022,20.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Italy,2022,36.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Lithuania,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Luxembourg,2022,7.1,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Latvia,2022,21.4,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Malta,2022,48.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Netherlands,2022,35.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Norway,2022,13.8,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Poland,2022,47.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Portugal,2022,36.7,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Romania,2022,20.7,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Serbia,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Sweden,2022,40.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Slovenia,2022,24.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Slovakia,2022,27.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Türkiye,2022,35.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2022,47.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2022,28.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2022,50.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2022,63.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2022,47.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Germany,2022,27.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Denmark,2022,31.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Euro area – 20 countries (from 2023),2022,36.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Estonia,2022,17.4,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Greece,2022,66.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Spain,2022,47.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),European Union - 27 countries (from 2020),2022,38.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Finland,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),France,2022,29.9,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Croatia,2022,53.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Hungary,2022,46.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Ireland,2022,34.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Iceland,2022,13.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Italy,2022,42.2,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lithuania,2022,51.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Luxembourg,2022,7.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Latvia,2022,19.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Malta,2022,50.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Netherlands,2022,31.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Norway,2022,11.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Poland,2022,44.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 18 to 24 years,1 language,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Portugal,2022,43.5,
